1140,1140,1140,1140,1140,1140,1140,1140,1140,1178
1752,1752,1752,1752,1752,1341,2000,2000,2000,2596
5808,5808,5808,5808,5808,5808,6928,6928,6928,9112
165,1968,1968,1968,1968,1968,1968,1968,1968,2025
1920,1920,1920,1920,1920,1920,2057,2136,2136,2925
9168,9168,9168,9168,9168,9168,9168,9168,8701,10670
11472,11472,11472,11472,11472,11472,11472,11472,11472,12256
7248,7248,7248,7248,7248,7248,7248,7248,5920,8429
7560,7560,7560,7560,7560,7560,7560,7560,6448,9184
2352,2352,2352,2352,2352,2717,2710,2872,2639,4162
2460,2460,2460,2460,2460,2460,2624,2624,2624,3528
2796,2796,2796,2796,2796,2796,2796,2432,2432,3565
3144,3144,3144,3144,3144,3144,3144,2912,2912,4066
1164,1164,1164,1164,1164,1164,1164,1164,1164,1204
3960,3960,3960,3960,3960,3960,3960,3960,3960,4171
3636,3636,3636,3636,3636,3636,3636,3636,2952,4248
8172,8172,8172,8172,8172,8172,8172,8172,8172,9354
2328,2328,2328,2328,2328,2328,2328,2328,2328,2519
4704,4704,4704,4704,4704,4704,4704,4704,4704,4774
3564,3564,3564,3564,3564,3564,3828,3672,3992,5502
6792,6792,6792,6792,6792,6792,6792,6792,6792,7857
4008,4008,4008,4008,4008,4008,4008,4008,4008,4059
4572,4572,4572,4572,4572,4572,4572,4572,4020,5096
2340,2340,2340,2340,2340,2340,2340,2340,1936,2748
4932,4932,4932,4932,4932,4932,4932,4932,4932,5078
10728,10728,10728,10728,10728,10728,10728,9976,9976,13742
4104,4104,4104,4104,4104,4104,4104,4104,4104,4337
4368,4368,4368,4368,4368,4368,4368,4056,4056,5596
11028,11028,11028,11028,11028,11028,11028,11028,11028,11629
2676,2676,2676,2676,2676,2676,2676,2676,2676,2958
5376,5376,5376,5376,5376,5376,5376,5376,5376,5448
3072,3072,3072,3072,3072,3072,3072,3072,3072,3563
15984,15984,15984,15984,15984,15984,15984,15984,15984,16397
4512,4512,4512,4512,4512,4512,4512,4512,4512,4793
3300,3300,3300,3300,3300,3300,3300,3300,2672,3882
3972,3972,3972,3972,3972,3972,3972,3972,3972,4483
2064,2064,2064,2064,2064,2064,2064,1832,1832,2551
1056,1056,1056,1540,1740,3496,3496,3496,3549,5023
7164,7164,7164,7164,7164,7164,7164,7164,6864,8105
1032,1032,1032,1032,1032,1584,1584,1584,1561,2317
0,1112,1112,1112,1112,1162,1362,1362,1215,1912
5676,5676,5676,5676,5676,5676,5676,5676,5676,6159
15168,15168,15168,15168,15168,15168,15168,15168,15168,15453
14616,14616,14616,14616,14616,14616,14616,14616,12376,17426
228,228,228,253,664,664,664,664,664,752
4416,4416,4416,4416,4416,4416,4416,4416,3808,5407
9336,9336,9336,9336,9336,9336,9336,9336,9097,10914
2628,2628,2628,2628,2628,2628,2628,2124,2336,3319
504,504,504,528,1160,1160,1160,1160,1160,1383
1044,1044,1044,1044,1044,1044,1044,1044,784,1134
3048,3048,3048,3048,3048,3048,3048,3032,3032,4336
5064,5064,5064,5064,5064,5064,5064,5064,4884,5958
4572,4572,4572,4572,4572,11628,11628,11628,11495,20265
1932,15224,15224,15224,15224,4322,0,0,0,18347
1540,1540,1540,1540,1540,1540,1540,2128,2128,2708
2628,2628,2628,2628,2628,2628,2628,2628,2628,3003
8832,8832,8832,8832,8832,8832,8832,8832,7552,10992
1212,1212,1212,1212,1212,1212,1212,1180,1188,1656
2076,2076,2076,2076,2076,2076,2076,2076,2076,2243
1092,1092,1092,1092,1092,1331,1496,1496,1496,1982
2988,2988,2988,2988,6360,6360,6360,6360,6360,8118
8784,8784,8784,8784,8784,8784,8784,8784,7160,10307
2748,2748,2748,2748,2748,2748,2748,2748,2607,3089
1128,1128,1128,1128,1128,1128,1128,970,1000,1385
3456,3456,3456,3456,3456,3456,3456,3456,2784,4018
1764,1764,1764,4640,4640,4640,4640,4640,4640,5358
540,540,540,540,540,736,736,736,736,939
1800,1800,1800,1800,1800,1800,1800,1864,1864,2586
1224,1224,1224,1224,1224,1224,1224,1224,1224,1311
2076,2076,2076,2076,2076,2076,2076,2354,2354,2867
2184,2184,2184,2184,2184,2184,2184,2184,2184,2367
3180,3180,3180,3180,3180,3180,3180,3030,3088,4291
708,708,708,2872,2872,2872,2872,2872,2872,3200
876,876,876,876,876,876,876,1001,1001,1182
816,816,816,816,1089,1341,2024,2024,2024,2510
744,744,744,744,744,640,640,640,640,1203
0,2191,2191,2191,2191,2191,1336,1488,1488,2914
3936,3936,3936,3936,3936,3936,3936,3704,3808,5929
2340,2340,2340,2340,2340,2340,2340,2340,2340,2471
2052,2052,2052,2052,2052,2052,2052,2052,1980,2646
1872,1872,1872,1872,1872,1872,1872,1872,1903,2298
3708,3708,3708,3708,3708,3708,3708,3708,3641,4227
3276,3276,3276,3276,3276,3276,3276,3276,2872,4055
7176,7176,7176,7176,7176,7176,7176,5949,6696,9309
540,540,540,540,540,540,540,540,424,616
4560,4560,4560,4560,4560,4560,4560,4560,4560,4960
45108,45108,45108,45108,45108,45108,45108,45108,45108,46991
3528,3528,3528,3528,3528,3528,3528,3528,3528,4025
2220,2220,2220,2220,2220,2220,2220,1944,1944,2799
780,780,780,780,780,780,780,780,726,867
3168,3168,3168,3168,3168,3168,3168,3168,2889,4128
13692,13692,13692,13692,13692,13692,13692,13692,11288,16342
3900,3900,3900,3900,3900,3900,3900,3900,3710,5080
924,924,924,924,924,924,924,1188,1008,1660
2124,2124,2124,2124,2124,2124,2255,2280,2280,3117
4500,4500,4500,4500,4500,4500,4500,4500,4345,5247
2508,2508,2508,2508,2508,2508,2508,2508,2519,2826
516,516,516,516,516,808,808,808,0,1069
828,828,828,828,828,828,828,828,672,959
5868,5868,5868,5868,5868,5868,5868,5868,4688,6799
4752,4752,4752,4752,4752,4752,4752,4428,4872,6857
2304,2304,2304,2304,2304,2304,2304,2304,2442,2861
4572,4572,4572,4572,4572,4572,4572,4572,4572,4983
3768,3768,3768,3768,3768,3768,3768,3768,3768,3936
1140,1140,1140,1140,1140,1140,1140,1120,1143,1578
1716,1716,1716,1716,1716,1716,1716,1716,1360,1946
4380,4380,4380,4380,4380,4380,4380,4380,4380,4463
1104,1104,1104,1104,1104,1104,1104,1104,1104,1144
3252,3252,3252,3252,3252,3252,3113,3192,3192,4435
888,888,888,888,888,888,888,1067,1060,1345
1224,1224,1224,1224,1224,1224,1224,1224,1080,1401
5232,5232,5232,5232,5232,5232,5232,5232,5232,5598
5088,5088,5088,5088,5088,5088,5088,5088,5088,5207
3612,3612,3612,3612,3612,3612,3612,3612,3652,4270
4020,4020,4020,4020,4020,4020,4020,4020,4020,4418
2556,2556,2556,2556,2556,2556,2556,2556,2556,2666
2700,2700,2700,2700,2700,2700,2700,3036,2880,4083
3924,3924,3924,3924,3924,3924,3924,3924,3924,4231
1908,1908,1908,1908,1908,1908,1908,1908,1908,1962
172524,172524,172524,172524,172524,172524,172524,172524,172524,182157
1584,1584,1584,1584,1584,1584,1584,1584,1456,2099
7248,7248,7248,7248,7248,7248,7248,7248,7248,7745
6168,6168,6168,6168,6168,6168,6168,6168,6168,6897
3696,3696,3696,3696,3696,3696,3696,3696,3696,3932
8916,8916,8916,8916,8916,8916,8916,8916,8916,9938
1656,1656,1656,1656,1656,1656,1656,1496,1496,2078
2592,2592,2592,2592,2592,2592,2592,2592,2592,2729
6576,6576,6576,6576,6576,6576,6576,6576,5648,8098
3228,3228,3228,3228,3228,3228,3228,3228,2860,3709
3216,3216,3216,3216,3216,3216,3216,3216,3216,3246
2664,2664,2664,2664,2664,2664,2664,2176,2176,3091
4404,4404,4404,4404,4404,4404,4404,4404,3464,5029
2112,2112,2112,2112,2112,2112,2112,2112,1776,2497
5772,5772,5772,5772,5772,5772,5772,5772,5772,5868
5064,5064,5064,5064,5064,5064,5064,5064,5064,5064
2712,2712,2712,2712,2712,2712,2712,2712,2358,3286
2544,2544,2544,2544,2544,2544,2544,2544,2544,2729
13644,13644,13644,13644,13644,13644,13644,13644,13644,13893
3708,3708,3708,3708,3708,3708,3708,3708,3708,3907
8568,8568,8568,8568,8568,8568,8568,8568,8568,8833
2400,2400,2400,2400,2400,2400,2400,2400,2400,2679
4092,4092,4092,4092,4092,4092,3920,3920,3920,5464
2724,2724,2724,2724,2724,3320,3320,3320,3320,4999
2988,2988,2988,2988,2988,3968,3968,3968,3968,5154
4908,4908,4908,4908,4908,4908,4908,4908,4490,5996
1932,1932,1932,1932,1932,1932,1932,1932,1480,2140
4788,4788,4788,4788,4788,4788,4788,4788,4400,5196
3480,3480,3480,3480,3480,3480,3480,3480,2745,3995
2844,2844,2844,2844,2844,2844,2844,2844,2328,3332
1428,1428,1428,1428,1428,1428,1428,1304,1304,1802
1128,1128,1128,1128,1128,1128,1128,1128,1128,1147
1968,1968,1968,1968,1968,1968,1968,1968,1968,2074
1560,1560,1560,1560,1560,1560,1560,1560,1560,1598
1704,1704,1704,1704,1704,1530,2016,2016,2016,2619
2340,2340,2340,2340,2340,2340,2340,2340,2340,2616
4332,4332,4332,4332,4332,4332,3924,4936,4936,6624
8316,8316,8316,8316,8316,8316,8316,8316,7312,10601
3240,3240,3240,3240,3240,3240,3240,3050,2936,4138
5388,5388,5388,5388,5388,5388,5388,5388,5388,5773
11484,11484,11484,11484,11484,11484,11484,11484,11484,11739
0,456,456,456,456,456,456,456,456,487
1416,1416,1416,1416,1416,1416,1416,1416,1416,1427
4224,4224,4224,4224,4224,4224,4224,4224,4158,4725
3048,3048,3048,3048,3048,3048,3048,3048,2536,3565
10632,10632,10632,10632,10632,10632,10632,9936,9936,13993
1848,1848,1848,1848,1848,1848,1848,1848,1480,2113
4464,4464,4464,4464,4464,4464,4464,4464,4464,4877
1932,1932,1932,1932,1932,1932,1932,1932,1932,1962
21780,21780,21780,21780,21780,21780,21780,21780,21780,22467
1284,1284,1284,1284,1284,1284,1284,1284,1284,1321
2484,2484,2484,2484,2484,2484,2484,2484,2484,2680
4140,4140,4140,4140,4140,4140,3894,4280,4280,5922
14604,14604,14604,14604,14604,14604,14604,14736,14736,20100
2172,2172,2172,2172,2172,2172,2172,2060,2056,2877
2172,2172,2172,2172,2172,2172,2172,2172,2167,2443
3648,3648,3648,3648,3648,3648,3648,3288,3288,4555
10200,10200,10200,10200,10200,10200,10200,9878,9392,13159
3288,3288,3288,3288,3288,3288,3288,3288,3288,3304
2328,2328,2328,2328,2328,2328,2328,2328,2328,2357
5652,5652,5652,5652,5652,5652,5652,5652,4617,6592
2232,2232,2232,2232,2232,2232,2189,2151,2440,3328
2688,2688,2688,2688,2688,2688,2688,2688,2688,2877
9240,9240,9240,9240,9240,9240,9240,9240,9240,10203
4920,4920,4920,4920,4920,4920,4920,4920,4920,4920
3120,3120,3120,3120,3120,3120,3120,3120,3120,3136
1236,1236,1236,1236,1236,1236,1236,1375,1375,1545
3660,3660,3660,3660,3660,3660,3660,3660,2816,4285
2280,2280,2280,2280,2280,2280,2280,2280,2140,2776
12684,12684,12684,12684,12684,12684,14656,14656,14656,19639
5496,5496,5496,5496,5496,5496,5496,5496,5496,5826
2532,2532,2532,2532,2532,2532,2532,2280,2360,3300
1296,1296,1296,1296,1296,1296,1296,1053,1144,1607
984,984,984,984,984,984,1111,1188,1264,1898
2136,2136,2136,2136,2136,2136,2136,2136,1712,2459
468,468,468,468,468,800,800,800,800,969
8292,8292,8292,8292,8292,8292,8292,8292,7711,9500
2172,2172,2172,2172,2172,2172,2172,2172,1728,2569
0,0,0,0,0,0,0,0,0,0
3168,3168,3168,3168,3168,3168,3168,3168,2910,3906
2136,2136,2136,2136,2136,1980,2752,2752,2752,3570
3168,3168,3168,3168,3168,3168,3168,3168,3168,3258
27768,27768,27768,27768,27768,27768,27768,27768,27768,28640
1356,1356,1356,1356,1356,1356,1356,1356,1356,1380
6780,6780,6780,6780,6780,6780,6780,6780,6780,7384
6732,6732,6732,6732,6732,6732,6732,6732,6732,6743
3432,3432,3432,3432,3432,3432,3432,3432,3432,3553
2112,2112,2112,2112,2112,2112,2112,2112,2112,2112
2628,2628,2628,2628,2628,2628,2628,2628,2628,2759
696,696,696,696,696,696,696,624,624,867
6012,6012,6012,6012,6012,6012,6012,6012,6237,8426
7200,7200,7200,7200,7200,7200,7200,7200,7200,7800
6048,6048,6048,6048,6048,6048,6048,6048,6048,6328
7356,7356,7356,7356,7356,7356,7356,7356,7356,7920
0,0,0,0,0,0,0,0,0,0
4800,4800,4800,4800,4800,4800,4800,4800,4800,4953
348,348,348,352,387,712,712,712,630,949
720,720,720,720,720,720,832,832,832,1097
1560,1560,1560,1560,1560,1560,1560,1560,1216,1744
3540,3540,3540,3540,3540,3540,3540,3540,3540,3781
2652,2652,2652,2652,2652,2652,2652,2652,2152,3067
1884,1884,1884,1884,1884,1884,1884,1884,1884,1903
6912,6912,6912,6912,6912,6912,6912,6912,6430,8420
3432,3432,3432,3432,3432,3432,3432,3432,3432,3448
5340,5340,5340,5340,5340,5340,5340,5340,4296,6174
6612,6612,6612,6612,6612,6612,6612,6612,6314,7347
2508,2508,2508,2508,2508,2508,2508,2508,2629,2904
2076,2076,2076,2076,2076,2076,2076,2076,1980,2369
5244,5244,5244,5244,5244,5244,5244,5244,5244,5244
6408,6408,6408,6408,6408,6408,6408,6408,6408,6943
4596,4596,4596,4596,4596,4596,4596,4596,4596,4757
1416,1416,1416,1416,1416,1416,1416,1416,1416,1441
7344,7344,7344,7344,7344,7344,7344,7344,7344,7489
1272,1272,1272,1272,1272,1272,1272,1441,1441,1687
3528,3528,3528,3528,3528,3528,3952,3952,3952,5210
4908,4908,4908,4908,4908,4908,4908,4908,4023,5716
4308,4308,4308,4308,4308,4308,4308,4308,3480,4961
4440,4440,4440,4440,4440,4440,3942,5176,5176,6834
36240,36240,36240,36240,36240,36240,36240,36240,36240,36706
720,720,720,720,720,720,720,720,536,776
672,672,672,672,672,816,816,816,816,1051
1896,1896,1896,1896,1896,1936,546,0,0,2759
7212,7212,7212,7212,7212,7212,7212,7048,7048,9628
4092,4092,4092,4092,4092,5136,5136,5136,5136,6624
1344,1344,1344,1968,1968,1968,306,306,0,2545
756,756,1496,1496,1496,1496,1254,345,0,2659
3108,3108,3108,3108,3108,3108,3108,3108,3108,3199
4284,4284,4284,4284,4284,6896,6896,6896,6896,8895
4584,4584,4584,4584,4584,4584,4584,4584,4584,4723
6468,6468,6468,6468,6468,6468,6468,6128,6128,8654
4128,4128,4128,4128,4128,4128,3624,3624,2355,5531
3624,3624,3624,3624,3624,3624,3624,3624,3388,3907
3180,3180,3180,3180,3180,3180,3180,3180,3180,3267
12048,12048,12048,12048,12048,12048,12048,12048,12048,12927
1296,1296,1296,1296,1296,1296,1296,1296,1210,1425
6228,6228,6228,6228,6228,6228,6228,6228,5576,8048
2400,2400,2400,2400,2400,2920,2920,2920,2920,3873
16080,16080,16080,16080,16080,16080,16080,16080,13176,18939
6216,6216,6216,6216,6216,6216,6216,6216,6216,6456
4464,4464,4464,4464,4464,4464,4464,4464,4464,4553
7548,7548,7548,7548,7548,7447,8536,8536,8536,11502
2208,2208,2208,2208,2208,2208,2208,2208,1944,2756
4872,4872,4872,4872,4872,4872,4872,4872,4096,5850
5280,5280,5280,5280,5280,5280,5280,4480,4480,6290
3804,3804,3804,3804,3804,3804,3804,3804,3804,4028
7968,7968,7968,7968,7968,7968,7968,7968,7968,8755
2172,2172,2172,2172,2172,2172,2172,1890,2080,2896
420,420,420,420,462,585,888,888,888,1099
1296,1296,1296,1296,1296,1296,1296,1296,1296,1326
1800,1800,1800,1611,3792,3792,3792,2164,0,5078
2364,2364,2364,2364,2364,2364,2364,2684,2684,2988
27708,27708,27708,27708,27708,27708,27708,27708,27708,31484
3180,3180,3180,3180,3180,3180,3180,3180,3490,4431
1140,1140,1140,1140,1140,1140,1140,1010,1016,1426
10800,10800,10800,10800,10800,10800,10800,8478,8992,13004
4656,4656,4656,4656,4656,4656,4656,4656,4510,5560
3120,3120,3120,3120,3120,3120,3120,3120,3120,3152
5328,5328,5328,5328,5328,5328,5328,5328,5328,5350
2784,2784,2784,2784,2784,2784,2784,2784,2761,3403
4848,4848,4848,4848,4848,7896,7896,7896,7896,9809
9816,9816,9816,9816,9816,9816,9816,9816,9816,9827
3948,3948,3948,3948,3948,3948,3948,3948,3948,4113
5364,5364,5364,5364,5364,5364,5364,4752,4752,6659
1248,1248,1248,1248,1248,1248,1248,1248,1248,1270
936,936,936,936,936,936,936,936,0,1299
2172,2172,2172,2172,2172,2172,2172,2172,2172,2429
3660,3660,3660,3660,3660,3660,3660,3660,3660,3703
6096,6096,6096,6096,6096,6096,6096,6096,6096,6946
4872,4872,4872,4872,4872,4872,4872,4872,4686,5627
2244,2244,2244,2244,2244,2244,2244,2244,1872,2698
5376,5376,5376,5376,5376,5376,5376,4792,4792,6660
12780,12780,12780,12780,12780,12780,12780,12872,12872,17960
15780,15780,15780,15780,15780,15780,15780,14800,14800,20934
3468,3468,3468,3468,3468,3468,3468,3234,2992,4201
8304,8304,8304,8304,8304,8304,8304,8304,8304,8424
4260,4260,4260,4260,4260,4260,4260,4260,4260,4471
2112,2112,2112,2112,2112,2112,2112,2112,2112,2429
6540,6540,6540,6540,6540,6540,6540,6540,6540,7215
2448,2448,2448,2448,2448,2448,2448,2208,2208,3119
576,576,576,576,576,576,600,600,600,895
816,816,816,816,816,858,840,976,976,1293
60,0,0,0,0,0,0,0,0,98
4824,4824,4824,4824,4824,4824,5016,5016,5016,6771
12672,12672,12672,12672,12672,12672,12672,12672,12672,13305
984,984,984,984,984,984,984,984,984,994
924,924,924,924,924,924,924,924,688,1008
5400,5400,5400,5400,5400,5400,5400,5400,5269,6796
168,168,168,168,168,168,224,224,228,302
1668,1668,1668,1668,1668,1668,1668,1494,1568,2260
5316,5316,5316,5316,5316,5316,5316,5316,5181,6208
2172,2172,2172,2172,2172,2172,2172,2172,2172,2340
13824,13824,13824,13824,13824,13824,13824,13824,13824,13990
8256,8256,8256,8256,8256,8256,8256,8256,8256,9213
1224,1224,1224,1224,1224,1224,1287,1304,1304,1773
1320,1320,1320,1320,1320,1320,1320,1320,1386,1595
1692,1692,1692,1692,1692,1692,1692,1692,1617,2042
240,240,638,638,621,1136,1136,1136,656,1470
4272,4272,4272,4272,4272,4272,4272,4272,3408,4946
12048,12048,12048,12048,12048,12048,12048,11672,11672,16116
2892,2892,2892,2892,2892,2892,2892,2892,2892,3053
11124,11124,11124,11124,11124,11124,11124,11124,11124,11145
2640,2640,2640,2640,2640,2640,2640,2552,2336,3366
2280,2280,2280,2280,2280,2280,2280,2280,2464,2933
4788,4788,4788,4788,4788,4788,4788,4788,4788,4813
3228,3228,3228,3228,3228,3228,3228,3228,3228,3458
2892,2892,2892,2892,2892,2892,2892,2892,2892,3164
2676,2676,2676,2676,2676,2676,2676,2676,2676,2965
864,864,864,864,864,864,864,1034,833,1345
5928,5928,5928,5928,5928,5928,5928,5928,4880,7249
3300,3300,3300,3300,3300,3300,3300,3300,3300,3466
4056,4056,4056,4056,4056,4056,4056,4056,4056,4172
5244,5244,5244,5244,5244,5244,5244,5244,5244,5986
187,187,296,1295,1295,1295,1295,1295,1295,1413
4416,4416,4416,4416,4416,4416,4416,4416,4416,4938
1764,1764,1764,1764,1764,1764,1764,1764,1683,2065
3588,3588,3588,3588,3588,3588,3588,3588,3564,3980
5508,5508,5508,5508,5508,5508,5508,5508,5508,6044
2892,2892,2892,2892,2892,2892,2892,2892,2408,3413
2580,2580,2580,2580,2580,4664,4664,4664,4664,5699
396,396,2536,2536,2536,2536,2536,2536,2536,2726
180,180,180,180,253,440,440,440,440,549
6636,6636,6636,6636,6636,6636,6636,6224,6224,8760
2700,2700,2700,2700,2700,2700,2700,2700,2700,2727
5268,5268,5268,5268,5268,5268,5268,5268,5268,6123
4572,4572,4572,4572,4572,4572,4572,4572,4572,5225
4176,4176,4176,4176,4176,4176,4176,4059,3672,5208
744,847,2032,2032,0,0,0,0,0,2480
2184,2184,2184,2184,2184,2184,2184,2184,0,2371
1932,1932,1932,1932,1932,1969,2424,2424,2424,3170
6612,6612,6612,6612,6612,6612,6612,6612,5528,7958
15696,15696,15696,15696,15696,15696,15696,15696,15696,17002
3216,3216,3216,3216,3216,3216,3216,3216,3216,3430
3564,3564,3564,3564,3564,3564,3564,3564,3564,3668
5196,5196,5196,5196,5196,5196,5196,5196,5196,5594
2496,2496,2496,2496,2496,2496,2496,2496,2574,2861
6996,6996,6996,6996,6996,6996,6996,5679,6432,8916
3828,3828,3828,3828,3828,3828,4081,4296,4296,5779
1356,1356,1356,1356,1356,1356,1356,1356,1356,1409
5616,5616,5616,5616,5616,5616,5616,5616,5616,6001
13392,13392,13392,13392,13392,13392,13392,13392,13392,13474
972,972,972,972,972,972,972,972,972,972
3012,3012,3012,3012,3012,3012,3012,3012,3012,3230
3204,3204,3204,3204,3204,4235,5300,5300,5300,6381
2148,2148,2148,2148,4064,4064,4064,4064,4064,4848
0,824,824,824,824,824,824,824,824,838
1744,1744,1744,1744,1744,1744,873,0,0,2280
7692,7692,7692,7692,7692,7692,7692,7205,6096,8935
2460,2460,2460,2460,2460,2088,1752,0,0,3188
2628,2628,2628,2628,4752,4752,4752,1448,0,6681
3936,3936,3936,3936,3936,3936,3936,3936,3936,4005
1392,1392,1392,1392,1392,1705,1705,1880,1880,2563
3084,3084,3084,3084,3084,3084,3084,3084,3084,3380
2220,2220,2220,2220,2220,2220,2220,2220,1971,2940
2628,2628,2628,2628,2628,2628,2628,2628,2628,2628
1872,1872,1872,1872,1872,1872,1872,1872,1456,2165
2748,2748,2748,2748,2748,2748,2748,2748,2748,2825
3168,3168,3168,3168,3168,3168,3168,3168,2770,3616
5232,5232,5232,5232,5232,5232,5232,5232,5232,5516
12504,12504,12504,12504,12504,12504,12504,12504,12504,12729
1488,1488,1488,1488,1488,1488,1488,1488,1320,1874
4548,4548,4548,4548,4548,4548,4548,4548,4548,4928
5400,5400,5400,5400,5400,5400,5400,5400,5400,5587
3252,3252,3252,3252,3252,3252,3252,2860,2992,4159
6588,6588,6588,6588,6588,6588,6588,6588,6588,6848
1056,1056,1056,1056,1056,1056,1056,1056,1111,1239
12432,12432,12432,12432,12432,12432,12432,12432,11473,13949
4500,4500,4500,4500,4500,4500,4500,4500,4500,4812
4848,4848,4848,4848,4848,4848,4848,4848,4848,4944
4764,4764,4764,4764,4764,4764,4764,4764,4764,5253
4236,4236,4236,4236,4236,4236,4236,4236,4236,4571
136,136,174,305,496,567,211,0,0,1002
10068,10068,10068,10068,10068,10068,10068,10068,10068,10819
7524,7524,7524,7524,7524,7524,7524,6111,7008,9692
3072,3072,3072,3072,3072,3072,3072,3072,3072,3191
24036,24036,24036,24036,24036,24036,24036,24036,20472,29309
96,96,261,261,712,712,712,712,712,780
1656,1656,1656,1656,1656,1530,2088,2088,2088,2685
19272,19272,19272,19272,19272,19272,19272,19272,15080,22291
7308,7308,7308,7308,7308,7238,8952,8952,8952,12130
3504,3504,3504,3504,3504,3504,3504,2880,2880,4126
5184,5184,5184,5184,5184,5184,5184,5184,5184,5322
2868,2868,2868,2868,2868,2670,3608,3608,3608,4951
1632,1632,1632,1632,1632,1632,1632,1576,1576,2228
10488,10488,10488,10488,10488,10488,9880,11408,11408,15517
4752,4752,4752,4752,4752,4752,4752,4320,4046,6575
11256,11256,11256,11256,11256,11256,11256,10312,10312,14327
3876,3876,3876,3876,3876,3876,3876,3776,3776,5139
540,540,540,540,470,568,426,86,0,840
5688,5688,5688,5688,5688,5688,5688,5688,5688,6152
5112,5112,5112,5112,5112,5112,5112,5112,4818,5965
5124,5124,5124,5124,5124,5124,5124,5124,4873,5969
5508,5508,5508,5508,5508,5508,5508,5508,5508,5970
576,576,576,576,576,748,748,750,704,984
4692,4692,4692,4692,4692,4692,4692,4692,4692,5180
4260,4260,4260,4260,4260,4260,4260,4260,4260,4580
3648,3648,3648,3648,3648,3648,3648,3648,3648,4166
11796,11796,11796,11796,11796,11796,11796,11796,11796,12491
1824,1824,1824,1824,1824,1824,2096,2096,2096,2758
420,420,420,420,420,380,632,632,632,813
10164,10164,10164,10164,10164,10164,10164,10164,10164,10433
10692,10692,10692,10692,10692,10692,10692,10692,10692,11817
3480,3480,3480,3480,3480,3480,3480,3480,3480,3805
984,984,984,984,984,984,984,984,984,1087
1920,1920,1920,1920,1920,1920,1804,1920,1920,2594
3984,3984,3984,3984,3984,3984,3984,3984,3984,4556
372,372,372,372,583,944,944,944,944,1253
3504,3504,3504,3504,3504,3504,3504,3504,3504,4032
192,1848,1848,1848,1848,1848,1848,1848,1848,2074
10812,10812,10812,10812,10812,10812,10812,10812,8440,12193
3180,3180,3180,3180,3180,3180,3047,2992,2992,4250
15084,15084,15084,15084,15084,15084,15084,15084,11840,17038
1272,1272,1272,1272,1272,1272,1272,1272,1272,1347
6408,6408,6408,6408,6408,6408,6408,6360,6360,8746
3048,3048,3048,3048,3048,3048,3048,3048,2352,3432
2904,2904,2904,2904,2904,2904,2904,2904,2904,3191
1812,1812,1812,1812,1812,1812,1812,1812,1812,1844
2664,2664,2664,2664,2664,2750,3504,3504,3504,4632
13620,13620,13620,13620,13620,13620,13620,13620,13620,13717
6456,6456,6456,6456,6456,6456,6456,6456,5320,7625
36,184,115,153,153,0,0,0,0,306
50748,50748,50748,50748,50748,50748,50748,50748,50748,52002
1056,1056,1056,1056,1056,1056,1056,1056,1056,1091
768,768,768,768,768,768,825,825,904,1240
3216,3216,3216,3216,3216,3216,3216,3216,3216,3306
3360,3360,3360,3360,3360,3360,3360,3360,3113,3744
1992,1992,1992,1992,1992,1992,1992,1940,1944,2849
3084,3084,3084,3084,3084,3976,3976,3976,3976,5900
5040,5040,5040,5040,5040,5040,5040,4829,4488,6278
3420,3420,3420,3420,3420,3420,3420,3420,3420,3632
5532,5532,5532,5532,5532,5532,5532,5532,4740,6243
432,432,432,432,432,432,429,496,496,749
3060,3060,3060,3060,3060,3060,3060,3060,3060,3454
8388,8388,8388,8388,8388,8388,8388,8388,8388,9380
2088,2088,2088,2088,2088,2088,2088,2088,2088,2088
1992,1992,1992,1992,1992,1992,1992,1992,1616,2300
4488,4488,4488,4488,4488,4488,4488,4488,4466,5215
4920,4920,4920,4920,4920,4920,4920,4920,4920,5048
3960,3960,3960,3960,3960,3960,3960,3960,3960,4214
2964,2964,2964,2964,2964,2964,2964,2964,3256,3634
1248,1248,1248,1248,1248,1248,1197,1504,1504,2032
1056,1056,1056,1056,1056,1056,1056,1056,1056,1085
3804,3804,3804,3804,3804,3804,3804,3804,3804,4097
3072,3072,3072,3072,3072,3058,3720,3720,3720,4886
1440,1440,1440,1440,1440,1332,1864,1864,1864,2422
1668,1668,1668,1668,1668,1668,1668,1668,1668,1706
1560,1560,1560,1560,1560,1560,1560,1422,1560,2377
6024,6024,6024,6024,6024,6024,6024,6024,5665,6747
1512,1512,1512,1512,1512,1512,1512,1512,1400,1753
5376,5376,5376,5376,5376,5376,6984,6984,6984,9087
8196,8196,8196,8196,8196,8196,8196,7936,7936,10847
2364,2364,2364,2364,2364,4024,4024,4024,4024,5091
3372,3372,3372,3372,3372,3372,3372,3311,3352,4648
3348,3348,3348,3348,3348,3348,2844,3672,3672,4922
2256,2256,2256,2256,2256,2256,2256,2256,2256,2275
11964,11964,11964,11964,11964,11964,11964,11964,11964,12499
2928,2928,2928,2928,2928,2928,2928,2928,2928,3229
2844,2844,2844,2844,2844,2844,2844,2844,2336,3327
4512,4512,4512,4512,4512,4512,4512,4512,4411,5199
1944,1944,1944,1944,1944,1944,1944,1944,1944,1968
1044,1044,1044,1044,1044,1044,1044,1044,1067,1250
3960,3960,3960,3960,3960,3960,3960,3960,3960,4030
12324,12324,12324,12324,12324,12324,12324,12324,12324,13824
